minimum_nights,calculated_host_listings_count,room_type_Private room,room_type_Shared room,cluster
2,103,False,False,3
3,103,False,False,3
30,1,False,False,2
3,3,False,False,2
3,73,False,False,2
10,1,False,False,2
1,1,False,False,2
2,1,False,False,2
2,2,False,True,1
2,1,False,False,2
2,96,False,False,3
2,7,True,False,0
1,1,False,False,2
3,1,False,False,2
2,96,False,False,3
4,1,False,False,2
6,2,False,False,2
4,24,False,False,2
28,2,False,False,2
6,10,False,False,2
4,1,False,False,2
3,1,False,False,2
1,4,False,False,2
2,2,False,False,2
1,48,False,False,2
1,2,True,False,0
1,16,False,False,2
1,69,False,False,2
6,1,True,False,0
7,42,False,False,2
1,6,True,False,0
8,2,False,False,2
4,2,True,False,0
2,1,False,False,2
1,1,False,False,2
1,1,True,False,0
2,3,True,False,0
1,1,True,False,0
2,1,False,False,2
5,1,False,False,2
7,1,False,False,2
1,1,True,False,0
2,1,True,False,0
1,1,True,False,0
1,1,True,False,0
2,1,False,False,2
1,5,True,False,0
1,5,True,False,0
2,1,True,False,0
4,3,True,False,0
1,1,True,False,0
3,34,False,False,2
2,2,True,False,0
4,42,False,False,2
1,2,True,False,0
3,19,False,False,2
3,1,False,False,2
4,14,False,False,2
7,9,False,False,2
1,2,True,False,0
1,2,True,False,0
2,2,False,False,2
4,1,False,False,2
5,1,False,False,2
7,3,False,False,2
3,1,False,False,2
2,2,True,False,0
2,1,False,False,2
3,1,False,False,2
2,3,False,False,2
7,6,False,False,2
14,1,False,False,2
1,1,False,False,2
2,1,False,False,2
4,41,False,False,2
4,3,False,False,2
7,14,False,False,2
5,13,False,False,2
2,1,False,False,2
5,1,False,False,2
6,1,False,False,2
7,14,False,False,2
5,1,False,False,2
3,1,False,False,2
7,2,True,False,0
1,5,True,False,0
2,1,True,False,0
3,1,False,False,2
1,1,False,False,2
1,1,True,False,0
1,1,True,False,0
1,1,True,False,0
4,2,False,False,2
1,1,True,False,0
3,7,False,False,2
3,1,False,False,2
2,1,True,False,0
5,1,True,False,0
1,4,True,False,0
3,3,True,False,0
1,2,False,False,2
7,1,False,False,2
4,1,True,False,0
3,1,True,False,0
2,7,True,False,0
1,2,True,False,0
2,2,False,False,2
2,1,False,False,2
1,1,True,False,0
1,1,True,False,0
4,1,True,False,0
1,20,False,False,2
3,2,True,False,0
1,2,True,False,0
1,1,False,False,2
1,18,False,False,2
4,2,True,False,0
4,2,True,False,0
2,1,True,False,0
2,1,False,False,2
1,1,False,False,2
6,1,False,False,2
1,1,False,False,2
7,1,False,False,2
1,1,False,False,2
3,1,False,False,2
3,4,False,False,2
2,3,False,False,2
90,1,False,False,6
2,2,True,False,0
3,1,False,False,2
2,2,False,False,2
1,1,True,False,0
1,1,True,False,0
4,4,True,False,0
4,4,True,False,0
4,4,True,False,0
5,4,True,False,0
14,1,False,False,2
2,1,False,False,2
3,7,False,False,2
2,1,False,False,2
1,1,True,False,0
7,2,False,False,2
30,2,True,False,0
2,2,True,False,0
2,1,False,False,2
10,1,False,False,2
3,3,True,False,0
28,2,False,True,1
1,1,True,False,0
3,2,True,False,0
3,2,True,False,0
7,1,False,False,2
3,6,True,False,0
4,1,True,False,0
1,3,True,False,0
4,1,False,False,2
3,2,False,False,2
14,1,False,False,2
5,1,True,False,0
1,1,False,False,2
2,2,True,False,0
2,2,True,False,0
2,1,True,False,0
2,3,True,False,0
2,1,True,False,0
2,3,True,False,0
1,2,True,False,0
2,3,True,False,0
1,2,True,False,0
1,1,True,False,0
1,1,True,False,0
28,2,True,False,0
2,1,True,False,0
3,1,True,False,0
14,1,True,False,0
2,16,False,False,2
1,1,True,False,0
1,5,True,False,0
2,1,True,False,0
4,1,False,False,2
2,1,False,False,2
3,1,False,False,2
5,1,False,False,2
7,1,False,False,2
2,1,False,False,2
2,1,False,False,2
4,5,False,False,2
2,4,False,False,2
7,1,False,False,2
1,1,False,False,2
1,5,False,False,2
2,1,False,False,2
3,1,True,False,0
7,1,False,False,2
1,1,False,False,2
2,1,False,False,2
1,3,False,False,2
2,1,False,False,2
14,2,True,False,0
1,1,False,False,2
7,1,False,False,2
2,2,False,False,2
1,2,False,False,2
1,3,True,False,0
1,3,True,False,0
1,1,False,False,2
3,2,True,False,0
3,2,True,False,0
1,3,True,False,0
3,1,False,False,2
1,1,True,False,0
1,2,True,False,0
2,1,True,False,0
2,1,False,False,2
3,1,True,False,0
90,1,False,False,6
1,2,True,False,0
2,4,True,False,0
1,1,False,True,1
1,3,True,False,0
4,2,False,False,2
2,1,True,False,0
3,1,False,False,2
2,3,False,False,2
14,1,False,False,2
3,1,False,False,2
1,3,True,False,0
1,15,False,False,2
2,1,False,False,2
1,1,True,False,0
2,1,False,False,2
2,2,True,False,0
5,1,False,False,2
3,1,True,False,0
2,5,False,False,2
1,2,True,False,0
4,2,True,False,0
2,1,False,False,2
3,1,False,False,2
5,1,True,False,0
5,3,True,False,0
2,1,True,False,0
5,3,True,False,0
1,4,True,False,0
3,1,False,False,2
3,7,False,False,2
1,5,True,False,0
3,30,True,False,0
3,30,True,False,0
1,1,True,False,0
2,1,True,False,0
3,1,True,False,0
1,1,True,False,0
1,1,True,False,0
1,1,True,False,0
1,2,True,False,0
1,1,True,False,0
1,3,True,False,0
3,1,True,False,0
2,2,True,False,0
1,1,True,False,0
1,1,True,False,0
2,2,True,False,0
2,2,True,False,0
2,2,True,False,0
1,1,True,False,0
2,4,True,False,0
1,1,True,False,0
3,2,True,False,0
2,1,True,False,0
7,2,True,False,0
1,1,False,False,2
5,1,False,False,2
2,1,True,False,0
3,3,True,False,0
1,1,True,False,0
2,1,True,False,0
1,33,False,False,2
5,6,True,False,0
7,14,False,False,2
1,1,False,False,2
2,1,False,False,2
2,1,False,False,2
2,10,False,False,2
1,1,False,False,2
1,1,False,False,2
2,1,False,False,2
3,1,False,False,2
10,2,True,False,0
1,5,True,False,0
2,70,False,False,2
2,2,True,False,0
7,1,False,False,2
4,2,False,False,2
5,4,True,False,0
6,2,False,False,2
1,1,True,False,0
1,1,True,False,0
1,3,True,False,0
1,2,True,False,0
3,1,False,False,2
2,2,True,False,0
3,5,True,False,0
1,2,True,False,0
2,3,True,False,0
1,1,True,False,0
2,2,True,False,0
2,1,True,False,0
3,1,False,False,2
2,1,True,False,0
2,2,True,False,0
4,2,True,False,0
2,1,False,False,2
15,2,False,False,2
2,1,False,False,2
3,2,False,False,2
1,1,True,False,0
1,1,True,False,0
14,1,False,False,2
3,1,True,False,0
5,1,False,False,2
1,4,True,False,0
4,4,False,False,2
1,8,False,False,2
1,27,False,False,2
1,3,False,False,2
1,2,False,True,1
1,2,True,False,0
4,3,False,False,2
1,21,False,False,2
2,1,False,False,2
2,276,False,False,3
2,1,False,False,2
2,1,True,False,0
1,1,True,False,0
2,1,False,False,2
2,27,False,False,2
2,2,False,False,2
4,2,False,False,2
2,1,False,False,2
1,1,False,False,2
90,1,False,False,6
3,1,False,False,2
2,1,True,False,0
3,1,False,False,2
3,248,False,False,3
4,1,False,False,2
3,248,False,False,3
2,1,False,False,2
3,3,False,False,2
14,2,False,False,2
2,2,False,False,2
3,28,False,False,2
3,56,False,False,2
7,1,False,False,2
7,1,False,False,2
1,2,True,False,0
2,2,True,False,0
3,6,False,False,2
1,3,False,False,2
1,1,False,False,2
3,3,True,False,0
2,1,False,False,2
2,1,False,False,2
14,2,False,False,2
2,21,False,False,2
3,1,False,False,2
90,4,False,False,6
1,2,False,False,2
1,1,True,False,0
3,16,False,False,2
1,171,False,False,3
1,4,True,False,0
1,4,True,False,0
1,4,True,False,0
1,2,False,False,2
2,1,False,False,2
2,1,False,False,2
1,1,False,False,2
7,1,False,False,2
1,1,True,False,0
3,5,False,False,2
6,4,False,False,2
1,2,False,False,2
1,10,False,False,2
2,2,False,False,2
4,10,False,False,2
2,1,False,False,2
4,1,False,False,2
2,2,True,False,0
6,4,False,False,2
1,1,False,False,2
2,1,False,False,2
1,1,False,False,2
1,2,True,False,0
1,6,True,False,0
1,1,True,False,0
1,1,True,False,0
1,5,False,False,2
7,2,True,False,0
2,37,False,False,2
4,3,True,False,0
1,2,False,False,2
1,1,True,False,0
3,30,True,False,0
2,2,True,False,0
5,1,True,False,0
1,1,False,False,2
2,3,False,False,2
10,1,False,False,2
2,1,True,False,0
30,6,False,False,2
30,6,False,False,2
30,6,True,False,0
30,6,True,False,0
30,6,True,False,0
30,6,True,False,0
2,4,True,False,0
3,1,True,False,0
1,8,True,False,0
2,9,True,False,0
2,9,True,False,0
1,8,True,False,0
1,58,True,False,0
1,58,True,False,0
2,9,True,False,0
1,39,False,False,2
1,8,True,False,0
2,9,True,False,0
1,6,True,False,0
1,39,True,False,0
2,9,True,False,0
2,9,True,False,0
1,39,True,False,0
1,6,True,False,0
2,9,True,False,0
1,39,True,False,0
2,9,True,False,0
1,6,True,False,0
2,9,True,False,0
1,58,True,False,0
1,39,True,False,0
20,2,True,False,0
20,2,True,False,0
2,32,False,False,2
60,11,False,False,6
3,12,False,False,2
1,9,False,False,2
2,45,False,False,2
3,16,False,False,2
2,4,False,False,2
1,27,False,False,2
1,21,False,False,2
2,6,False,False,2
2,1,True,False,0
1,1,True,False,0
1,2,True,False,0
3,390,False,False,4
3,59,False,False,2
1,1,False,True,1
2,1,False,False,2
1,1,False,False,2
2,1,False,False,2
1,7,False,False,2
1,2,False,False,2
1,11,False,False,2
7,1,False,False,2
1,8,False,False,2
2,2,False,False,2
7,1,False,False,2
1,2,False,False,2
3,2,False,False,2
180,1,False,False,6
1,1,True,False,0
1,1,False,False,2
4,1,False,False,2
1,1,True,False,0
2,4,False,False,2
28,4,False,False,2
2,1,False,False,2
21,5,True,False,0
1,1,False,False,2
3,390,False,False,4
3,1,True,False,0
1,4,True,False,0
2,1,False,False,2
1,1,True,False,0
2,5,False,False,2
1,5,True,False,0
2,2,False,False,2
2,43,False,False,2
1,1,False,True,1
1,1,True,False,0
3,3,True,False,0
3,3,True,False,0
1,1,False,False,2
1,1,True,False,0
1,12,False,False,2
1,3,True,False,0
1,1,False,False,2
5,2,True,False,0
1,5,True,False,0
3,1,False,False,2
5,1,True,False,0
2,17,False,False,2
28,3,True,False,0
1,1,False,False,2
2,14,False,False,2
30,1,True,False,0
1,5,True,False,0
5,214,False,False,3
4,390,False,False,4
1,6,False,False,2
2,11,False,False,2
4,55,False,False,2
5,1,False,False,2
1,11,False,False,2
2,11,False,False,2
1,6,False,False,2
2,1,False,False,2
2,1,False,False,2
3,123,False,False,3
3,123,False,False,3
3,123,False,False,3
2,55,False,False,2
14,11,False,False,2
14,11,False,False,2
2,1,True,False,0
21,122,False,False,3
3,122,False,False,3
3,2,False,False,2
8,2,False,False,2
1,1,True,False,0
14,11,False,False,2
3,123,False,False,3
2,2,True,False,0
1,1,True,False,0
1,11,True,False,0
1,5,True,False,0
2,9,False,False,2
21,1,False,False,2
1,24,False,False,2
3,11,False,False,2
5,2,False,False,2
4,1,False,False,2
3,1,False,False,2
3,2,False,False,2
4,1,True,False,0
3,1,False,False,2
28,3,False,False,2
2,45,False,False,2
5,20,False,False,2
1,21,False,False,2
2,1,False,False,2
20,11,False,False,2
2,16,True,False,0
4,1,False,False,2
3,1,False,False,2
1,1,False,False,2
30,5,False,False,2
3,1,False,False,2
30,2,True,False,0
3,2,True,False,0
5,11,False,False,2
5,1,False,False,2
3,4,False,False,2
4,45,False,False,2
3,1,True,False,0
1,15,False,False,2
1,15,False,False,2
5,214,False,False,3
1,9,False,False,2
4,42,False,False,2
2,4,False,False,2
2,1,False,False,2
1,3,False,False,2
1,1,False,False,2
2,1,True,False,0
1,3,True,False,0
5,1,False,False,2
3,1,False,False,2
1,6,True,False,0
1,1,True,False,0
2,2,True,False,0
3,3,True,False,0
4,3,True,False,0
1,1,True,False,0
1,11,True,False,0
14,1,False,False,2
7,1,False,False,2
1,1,True,False,0
3,3,False,False,2
3,3,False,False,2
4,2,False,False,2
6,3,True,False,0
1,1,True,False,0
2,1,False,False,2
1,18,False,False,2
2,1,False,False,2
3,6,False,False,2
1,2,True,False,0
3,1,True,False,0
1,6,True,False,0
1,1,True,False,0
1,1,False,False,2
7,2,True,False,0
5,2,True,False,0
2,1,False,False,2
2,1,False,False,2
1,60,False,False,2
1,1,False,False,2
7,1,False,False,2
3,1,False,False,2
1,1,False,False,2
1,2,False,False,2
2,2,True,False,0
3,7,False,False,2
1,13,True,False,0
2,2,True,False,0
1,1,False,False,2
3,1,False,False,2
2,28,False,False,2
12,2,False,False,2
1,1,True,False,0
3,1,True,False,0
2,1,True,False,0
2,4,False,False,2
3,7,False,False,2
1,47,False,False,2
1,1,True,False,0
14,2,False,False,2
2,1,True,False,0
2,1,True,False,0
1,12,True,False,0
1,12,True,False,0
1,6,True,False,0
1,6,True,False,0
1,30,False,False,2
1,1,True,False,0
1,4,True,False,0
1,2,True,False,0
20,47,False,False,2
5,1,True,False,0
2,1,True,False,0
6,1,False,False,2
3,1,False,False,2
30,8,False,False,2
28,10,False,False,2
30,8,False,False,2
3,2,False,False,2
3,2,False,False,2
1,171,False,False,3
1,1,False,False,2
1,2,False,False,2
1,171,False,False,3
1,1,False,False,2
1,6,False,False,2
1,1,False,False,2
1,171,False,False,3
1,171,False,False,3
1,6,False,False,2
1,1,False,False,2
1,171,False,False,3
1,2,False,False,2
5,4,False,False,2
1,171,False,False,3
1,171,False,False,3
1,171,False,False,3
1,171,False,False,3
1,171,False,False,3
1,171,False,False,3
1,171,False,False,3
1,1,True,False,0
1,1,False,False,2
1,6,False,False,2
1,3,False,False,2
3,1,False,False,2
7,1,True,False,0
1,3,True,False,0
3,19,False,False,2
1,1,False,False,2
1,1,False,False,2
4,53,False,False,2
4,1,False,False,2
3,10,False,False,2
3,24,False,False,2
1,13,False,False,2
3,17,False,False,2
3,6,False,False,2
1,1,True,False,0
3,17,False,False,2
2,17,False,False,2
1,2,True,False,0
1,1,True,False,0
2,1,True,False,0
1,1,False,False,2
3,2,False,False,2
7,1,False,False,2
2,2,True,False,0
26,1,False,False,2
2,1,False,False,2
4,2,False,False,2
4,1,False,False,2
1,1,True,False,0
4,72,False,False,2
4,1,False,False,2
1,1,True,False,0
1,1,True,False,0
1,9,False,False,2
1,2,True,False,0
7,1,True,False,0
8,1,True,False,0
1,9,False,False,2
1,1,True,False,0
2,1,True,False,0
1,1,True,False,0
21,1,True,False,0
90,1,False,False,6
20,6,False,False,2
2,9,True,False,0
2,7,False,False,2
2,1,False,False,2
6,3,True,False,0
7,3,True,False,0
7,3,True,False,0
3,1,False,False,2
2,53,False,False,2
1,13,False,False,2
1,13,False,False,2
1,13,False,False,2
3,13,True,False,0
1,13,True,False,0
1,13,True,False,0
1,13,True,False,0
1,13,True,False,0
1,13,True,False,0
1,13,True,False,0
1,13,True,False,0
1,13,False,False,2
1,13,False,False,2
3,9,True,False,0
1,2,True,False,0
2,15,True,False,0
2,1,True,False,0
1,1,True,False,0
1,14,True,False,0
1,2,False,False,2
1,1,False,False,2
6,1,True,False,0
14,1,False,False,2
4,71,False,False,2
14,1,False,False,2
2,5,True,False,0
3,1,False,False,2
2,32,False,False,2
3,1,False,False,2
3,3,True,False,0
7,5,False,False,2
1,1,False,False,2
3,72,False,False,2
7,2,False,False,2
1,4,False,False,2
1,4,False,False,2
1,16,False,False,2
1,16,False,False,2
1,16,False,False,2
1,16,False,False,2
1,16,False,False,2
1,16,False,False,2
1,16,False,False,2
1,3,False,False,2
3,1,False,False,2
2,1,False,False,2
3,1,False,False,2
2,1,True,False,0
3,1,False,False,2
1,4,False,False,2
1,4,True,False,0
1,4,True,False,0
1,4,True,False,0
5,1,False,False,2
1,1,False,False,2
3,390,False,False,4
7,1,False,False,2
3,2,False,False,2
4,3,False,False,2
1,1,True,False,0
2,1,False,False,2
1,3,False,False,2
3,3,False,False,2
2,2,True,False,0
5,1,False,False,2
3,1,False,False,2
2,1,True,False,0
3,1,False,False,2
5,214,False,False,3
3,7,False,False,2
6,1,True,False,0
1,2,False,False,2
1,2,True,False,0
1,27,False,False,2
1,10,True,False,0
1,11,True,False,0
1,11,True,False,0
1,11,False,False,2
2,1,False,False,2
4,9,False,False,2
2,1,False,False,2
2,1,True,False,0
1,1,True,False,0
1,8,True,False,0
1,8,True,False,0
1,8,True,False,0
1,8,True,False,0
1,8,True,False,0
1,8,True,False,0
4,2,False,False,2
3,3,False,False,2
3,1,False,False,2
3,2,False,False,2
3,3,True,False,0
10,1,False,False,2
2,1,False,False,2
2,39,False,False,2
2,1,False,False,2
1,1,True,False,0
5,1,False,False,2
1,1,False,False,2
1,2,False,False,2
1,19,False,False,2
2,2,False,False,2
3,1,True,False,0
3,1,False,False,2
1,1,False,False,2
2,2,False,False,2
2,1,True,False,0
3,5,True,False,0
1,1,True,False,0
1,4,False,False,2
1,8,False,False,2
7,2,True,False,0
7,1,False,False,2
30,1,False,False,2
2,2,False,False,2
3,1,False,False,2
2,1,False,False,2
3,390,False,False,4
2,7,False,False,2
25,2,False,False,2
4,390,False,False,4
3,33,False,False,2
3,1,False,False,2
3,1,False,False,2
2,1,False,False,2
1,2,True,False,0
7,3,True,False,0
1,8,False,False,2
1,1,False,False,2
1,9,False,False,2
7,3,True,False,0
10,2,False,False,2
1,1,False,False,2
6,1,False,False,2
5,10,False,False,2
2,3,False,False,2
7,1,False,False,2
1,2,False,False,2
6,1,False,False,2
3,16,False,False,2
3,1,False,False,2
1,7,False,False,2
2,15,False,False,2
7,1,False,False,2
3,1,False,False,2
3,1,False,False,2
5,2,False,False,2
2,1,True,False,0
5,31,True,False,0
2,1,False,False,2
2,70,False,False,2
7,1,True,False,0
1,1,True,False,0
95,12,False,False,6
5,1,True,False,0
1,1,False,False,2
3,103,False,False,3
2,103,False,False,3
2,12,False,False,2
1,1,False,False,2
10,1,False,False,2
2,70,False,False,2
2,1,False,False,2
7,1,False,False,2
1,2,True,False,0
3,71,False,False,2
1,1,False,False,2
1,1,True,False,0
4,1,False,False,2
3,390,False,False,4
2,1,False,False,2
3,2,False,False,2
3,1,False,False,2
5,3,False,False,2
2,15,False,False,2
1,1,True,False,0
2,4,True,False,0
1,1,False,False,2
2,1,False,False,2
1,1,False,False,2
1,3,True,False,0
3,1,False,False,2
7,3,False,False,2
7,3,True,False,0
3,390,False,False,4
2,55,False,False,2
4,1,False,False,2
3,390,False,False,4
3,1,False,False,2
1,8,True,False,0
1,1,False,False,2
1,2,False,False,2
4,10,False,False,2
2,1,False,False,2
1,1,True,False,0
3,1,False,False,2
2,1,True,False,0
2,3,False,False,2
3,4,False,False,2
3,9,False,False,2
3,33,False,False,2
7,3,False,False,2
2,1,False,False,2
3,5,True,False,0
2,1,True,False,0
1,1,True,False,0
3,5,True,False,0
2,1,False,False,2
2,1,False,False,2
1,1,True,False,0
1,1,False,False,2
2,4,False,False,2
2,4,False,False,2
2,2,True,False,0
1,10,True,False,0
3,1,False,False,2
2,2,False,False,2
2,13,False,False,2
1,2,False,False,2
1,24,False,False,2
1,2,True,False,0
3,1,False,False,2
1,1,True,False,0
1,9,False,False,2
1,2,True,False,0
1,2,True,False,0
2,28,False,False,2
3,1,True,False,0
1,3,True,False,0
3,1,False,False,2
3,9,True,False,0
3,9,True,False,0
3,9,True,False,0
1,14,True,False,0
1,9,True,False,0
1,9,True,False,0
1,9,True,False,0
2,1,True,False,0
2,1,False,False,2
5,1,False,False,2
3,3,True,False,0
1,2,False,False,2
7,45,False,False,2
2,1,False,False,2
4,1,False,False,2
2,1,False,False,2
2,11,False,False,2
1,3,False,False,2
10,2,False,False,2
2,1,False,False,2
1,6,True,False,0
1,6,True,False,0
7,2,False,False,2
1,2,True,False,0
1,2,True,False,0
2,1,False,False,2
1,171,False,False,3
2,1,True,False,0
1,10,False,False,2
4,3,False,False,2
5,8,False,False,2
2,7,True,False,0
3,390,False,False,4
5,2,False,False,2
4,1,False,False,2
1,5,False,False,2
1,2,True,False,0
1,2,True,False,0
1,1,True,False,0
7,4,False,False,2
1,2,False,False,2
5,3,False,False,2
1,3,True,False,0
2,28,False,False,2
1,28,False,False,2
2,28,False,False,2
2,28,False,False,2
2,28,False,False,2
5,3,True,False,0
2,28,False,False,2
2,28,False,False,2
2,28,False,False,2
2,28,False,False,2
1,2,True,False,0
1,3,True,False,0
5,2,True,False,0
1,1,True,False,0
1,1,False,False,2
3,1,True,False,0
2,1,True,False,0
24,10,True,False,0
2,2,True,False,0
2,1,True,False,0
1,1,True,False,0
1,3,True,False,0
1,3,True,False,0
4,2,True,False,0
1,5,True,False,0
1,5,True,False,0
1,5,True,False,0
3,3,True,False,0
1,14,True,False,0
4,2,True,False,0
1,6,True,False,0
1,11,True,False,0
1,11,True,False,0
7,3,True,False,0
1,6,True,False,0
1,4,True,False,0
14,1,True,False,0
1,2,True,False,0
1,4,True,False,0
3,2,True,False,0
1,2,True,False,0
1,3,True,False,0
2,28,False,False,2
1,2,True,False,0
1,3,True,False,0
2,28,False,False,2
2,28,False,False,2
2,28,False,False,2
2,28,True,False,0
2,28,False,False,2
1,7,True,False,0
2,28,False,False,2
2,28,False,False,2
2,28,False,False,2
2,28,False,False,2
1,2,True,False,0
1,5,True,False,0
1,6,False,True,1
1,11,True,False,0
1,11,True,False,0
12,3,True,False,0
7,12,True,False,0
2,4,True,False,0
3,2,True,False,0
4,5,True,False,0
2,2,True,False,0
1,4,True,False,0
1,2,True,False,0
3,3,True,False,0
1,6,True,False,0
2,3,True,False,0
2,28,False,False,2
2,2,True,False,0
2,1,True,False,0
1,3,True,False,0
2,28,False,False,2
2,28,False,False,2
2,28,False,False,2
2,28,False,False,2
2,28,False,False,2
2,1,True,False,0
2,28,False,False,2
2,28,False,False,2
2,28,False,False,2
4,2,True,False,0
1,11,True,False,0
1,11,True,False,0
1,2,True,False,0
2,4,True,False,0
1,4,True,False,0
1,6,True,False,0
2,6,True,False,0
2,4,True,False,0
1,11,True,False,0
1,4,True,False,0
1,7,False,False,2
1,2,True,False,0
2,2,True,False,0
1,9,True,False,0
14,1,True,False,0
1,1,True,False,0
60,12,True,False,6
1,6,True,False,0
4,4,True,False,0
1,9,True,False,0
1,6,True,False,0
2,6,True,False,0
2,6,True,False,0
2,6,True,False,0
2,4,True,False,0
1,1,True,False,0
2,2,True,False,0
1,1,True,False,0
2,2,True,False,0
2,2,True,False,0
1,3,True,False,0
1,1,True,False,0
1,1,True,False,0
14,2,True,False,0
1,1,True,False,0
2,1,False,True,1
1,2,True,False,0
1,1,True,False,0
1,1,True,False,0
1,1,True,False,0
1,1,False,False,2
1,1,True,False,0
3,9,True,False,0
2,5,True,False,0
3,1,True,False,0
1,1,True,False,0
4,1,True,False,0
1,1,True,False,0
3,4,True,False,0
1,2,True,False,0
2,11,True,False,0
1,1,True,False,0
30,1,True,False,0
2,11,True,False,0
1,2,True,False,0
1,14,True,False,0
2,11,True,False,0
1,4,True,False,0
1,4,True,False,0
1,4,True,False,0
15,38,True,False,0
2,22,True,False,0
1,1,True,False,0
2,11,True,False,0
10,1,True,False,0
1,1,True,False,0
3,4,True,False,0
1,1,True,False,0
1,1,True,False,0
3,1,True,False,0
3,1,True,False,0
1,1,True,False,0
2,1,True,False,0
7,1,True,False,0
2,1,True,False,0
1,2,True,False,0
1,1,True,False,0
3,3,True,False,0
1,1,True,False,0
2,33,True,False,0
1,5,True,False,0
1,3,True,False,0
1,3,True,False,0
3,33,True,False,0
7,4,True,False,0
3,2,True,False,0
7,2,True,False,0
3,1,True,False,0
1,1,True,False,0
30,2,True,False,0
1,1,True,False,0
1,1,True,False,0
1,1,True,False,0
1,1,True,False,0
28,2,True,False,0
1,1,True,False,0
2,1,True,False,0
10,2,True,False,0
1,1,True,False,0
1,1,True,False,0
1,5,True,False,0
60,3,True,False,6
1,1,True,False,0
3,1,True,False,0
1,1,True,False,0
2,1,True,False,0
90,1,True,False,6
1,3,True,False,0
4,2,True,False,0
3,1,True,False,0
1,1,True,False,0
1,1,True,False,0
1,1,True,False,0
1,1,True,False,0
2,1,True,False,0
1,2,True,False,0
1,4,True,False,0
1,1,True,False,0
1,1,True,False,0
1,2,True,False,0
1,1,True,False,0
2,1,True,False,0
2,1,True,False,0
1,1,True,False,0
5,1,True,False,0
5,1,True,False,0
1,1,True,False,0
1,1,True,False,0
1,1,True,False,0
3,1,True,False,0
1,1,True,False,0
2,1,True,False,0
3,1,True,False,0
2,2,True,False,0
1,1,True,False,0
1,2,True,False,0
3,2,True,False,0
3,2,True,False,0
1,1,True,False,0
1,2,True,False,0
1,1,True,False,0
2,1,True,False,0
14,2,True,False,0
1,1,True,False,0
1,10,True,False,0
3,2,True,False,0
1,1,True,False,0
1,1,True,False,0
2,1,True,False,0
1,1,True,False,0
1,1,True,False,0
1,2,True,False,0
3,3,True,False,0
5,1,True,False,0
1,1,True,False,0
4,1,True,False,0
10,1,True,False,0
1,1,True,False,0
1,1,True,False,0
1,2,True,False,0
3,1,True,False,0
2,1,True,False,0
30,3,True,False,0
1,1,True,False,0
2,8,True,False,0
2,8,True,False,0
1,2,True,False,0
1,1,True,False,0
2,2,True,False,0
15,1,True,False,0
1,7,True,False,0
1,3,True,False,0
1,1,True,False,0
1,2,True,False,0
2,6,True,False,0
2,1,True,False,0
1,2,True,False,0
1,2,True,False,0
365,1,True,False,5
1,1,True,False,0
2,1,True,False,0
1,1,True,False,0
2,22,True,False,0
2,3,True,False,0
1,2,True,False,0
3,3,True,False,0
3,1,True,False,0
5,3,True,False,0
2,2,True,False,0
2,2,True,False,0
2,6,True,False,0
1,8,True,False,0
2,6,True,False,0
1,2,True,False,0
7,2,True,False,0
1,1,True,False,0
2,3,False,True,1
2,1,True,False,0
1,3,True,False,0
1,1,True,False,0
1,1,True,False,0
7,1,True,False,0
1,1,True,False,0
1,1,True,False,0
1,1,True,False,0
3,1,True,False,0
1,1,True,False,0
5,3,True,False,0
1,2,True,False,0
2,1,True,False,0
3,2,True,False,0
1,2,True,False,0
2,2,True,False,0
7,1,True,False,0
1,1,True,False,0
2,2,True,False,0
2,1,True,False,0
1,1,True,False,0
1,2,True,False,0
2,1,True,False,0
1,1,True,False,0
3,2,True,False,0
1,1,True,False,0
1,1,True,False,0
5,2,True,False,0
1,1,True,False,0
3,2,True,False,0
3,2,True,False,0
2,3,True,False,0
1,2,True,False,0
1,2,True,False,0
30,3,True,False,0
1,3,True,False,0
2,1,True,False,0
2,1,True,False,0
1,1,True,False,0
3,2,True,False,0
7,1,True,False,0
4,2,True,False,0
2,1,True,False,0
60,2,True,False,6
1,1,True,False,0
1,1,True,False,0
1,1,True,False,0
1,2,True,False,0
1,1,True,False,0
1,2,True,False,0
2,2,True,False,0
2,1,True,False,0
1,1,True,False,0
1,1,True,False,0
2,2,True,False,0
1,1,True,False,0
1,1,True,False,0
2,1,True,False,0
2,1,True,False,0
2,1,True,False,0
1,1,True,False,0
14,1,True,False,0
1,4,True,False,0
1,2,True,False,0
2,1,True,False,0
6,1,True,False,0
7,1,True,False,0
1,2,True,False,0
1,1,True,False,0
4,1,True,False,0
2,2,True,False,0
3,1,True,False,0
20,1,True,False,0
2,9,True,False,0
1,1,True,False,0
2,1,True,False,0
2,3,True,False,0
2,2,True,False,0
1,1,True,False,0
1,2,True,False,0
1,1,True,False,0
4,1,True,False,0
1,1,True,False,0
1,2,True,False,0
1,2,True,False,0
1,4,True,False,0
1,1,True,False,0
1,1,True,False,0
2,4,True,False,0
1,1,True,False,0
2,1,True,False,0
1,4,True,False,0
2,1,True,False,0
1,1,True,False,0
1,1,True,False,0
1,1,True,False,0
1,1,True,False,0
1,1,True,False,0
1,2,True,False,0
5,1,True,False,0
1,2,True,False,0
2,1,True,False,0
1,1,True,False,0
1,1,True,False,0
1,1,True,False,0
1,2,True,False,0
2,1,True,False,0
1,1,True,False,0
4,1,True,False,0
1,1,True,False,0
